2015-09-19 16:37:03, 213712, 18776, 3
2015-09-19 17:01:06, 213712, 18776, 3
2015-09-19 17:30:31, 213712, 18776, 3
2015-09-19 17:53:57, 216560, 18988, 3
2015-09-19 23:14:07, 216560, 18988, 3
2015-09-20 07:37:07, 241973, 20980, 5
2015-09-20 07:53:40, 241973, 20980, 5
2015-09-20 08:08:03, 241973, 20980, 5
2015-09-20 08:09:03, 241973, 20980, 5
2015-09-20 08:10:21, 241973, 20980, 5
2015-09-20 08:13:14, 241973, 20980, 5
2015-09-20 08:15:00, 241973, 20980, 5
2015-09-20 08:31:08, 241973, 20980, 5
2015-09-20 13:04:03, 243563, 21169, 5
2015-09-20 13:10:58, 243563, 21169, 5
2015-09-20 13:24:24, 243563, 21169, 5
2015-09-20 13:39:28, 243563, 21169, 5
2015-09-20 14:16:13, 243563, 21169, 5
2015-09-20 14:25:58, 243563, 21169, 5
2015-09-20 17:38:14, 243563, 21169, 5
2015-09-20 18:37:58, 243563, 21169, 5
2015-09-20 19:01:23, 243563, 21169, 5
2015-09-20 19:39:17, 243563, 21169, 5
2015-09-20 19:48:48, 243563, 21169, 5
2015-09-20 23:23:53, 255042, 22279, 5
2015-09-21 06:57:19, 270348, 23172, 5
2015-09-21 08:45:16, 276105, 23550, 5
2015-09-21 15:21:51, 279650, 23981, 4
2015-09-21 23:48:30, 39327, 4843, 5
2015-09-22 08:47:21, 104587, 9717, 5
2015-09-22 09:39:59, 104587, 9717, 5
2015-09-22 13:06:48, 111779, 10857, 6
2015-09-22 13:54:25, 114376, 11450, 6
2015-09-22 17:16:52, 124806, 12241, 6
2015-09-22 19:21:57, 124806, 12241, 6
2015-09-23 12:47:26, 186963, 16855, 6
2015-09-23 13:28:17, 186963, 16855, 6
2015-09-23 14:59:27, 186963, 16855, 6
2015-09-23 16:20:42, 186963, 16855, 6
2015-09-23 19:13:05, 199858, 17693, 6
2015-09-23 20:28:07, 199858, 17693, 6
2015-09-23 22:10:57, 199858, 17693, 6
2015-09-23 22:41:29, 199858, 17693, 6
2015-09-24 07:24:42, 228627, 19454, 7
2015-09-24 09:08:02, 237394, 20037, 7
2015-09-24 10:12:49, 237394, 20037, 7
2015-09-24 11:57:39, 237964, 20209, 7
2015-09-24 14:17:20, 237964, 20209, 7
2015-09-24 14:52:36, 239460, 20452, 7
2015-09-24 16:21:23, 239460, 20452, 7
2015-09-24 17:51:45, 244455, 20729, 7
2015-09-24 19:46:16, 244455, 20729, 7
2015-09-24 21:59:18, 253647, 21212, 7
2015-09-25 07:13:38, 274958, 22495, 6
2015-09-25 09:09:28, 49660, 5714, 6
2015-09-25 09:38:08, 49660, 5714, 6
2015-09-25 12:12:33, 49660, 5714, 6
2015-09-25 13:01:54, 54341, 6482, 5
2015-09-25 17:45:57, 64402, 7362, 5
2015-09-25 19:32:33, 82084, 8628, 5
2015-09-25 23:29:02, 28313, 3587, 5
2015-09-26 07:56:39, 68536, 7341, 5
2015-09-26 18:03:12, 72272, 8502, 6
2015-09-26 23:01:25, 82171, 9174, 6
2015-09-26 23:38:37, 94649, 10147, 6
2015-09-27 08:21:56, 111876, 11654, 7
2015-09-27 08:54:02, 119954, 12461, 7
2015-09-27 15:15:33, 125144, 13172, 7
2015-09-27 15:31:01, 125144, 13172, 7
2015-09-27 18:13:39, 125144, 13172, 7
2015-09-27 19:23:35, 133409, 13716, 7
2015-09-27 22:43:26, 147730, 14593, 7
2015-09-28 07:30:00, 176425, 16700, 7
2015-09-28 11:47:31, 181068, 17276, 7
2015-09-28 14:03:39, 181059, 17471, 7
2015-09-28 15:44:10, 181059, 17471, 7
2015-09-28 18:06:03, 186041, 17746, 7
2015-09-28 23:09:58, 196214, 18318, 7
2015-09-29 07:41:58, 227080, 20065, 7
2015-09-29 09:20:58, 232613, 20515, 7
2015-09-29 09:54:30, 232613, 20515, 7
2015-09-29 13:55:59, 232354, 20714, 7
2015-09-29 15:31:10, 232354, 20714, 7
2015-09-29 16:52:34, 235412, 20929, 7
2015-09-29 19:31:15, 238591, 21078, 7
2015-09-29 20:56:06, 238591, 21078, 7
2015-09-29 22:12:50, 248307, 21544, 7
2015-09-30 06:54:35, 271966, 22820, 6
2015-09-30 08:06:46, 278864, 23354, 6
2015-09-30 11:28:28, 54396, 6398, 6
2015-09-30 13:31:31, 54396, 6398, 6
2015-09-30 14:09:58, 59807, 7136, 6
2015-09-30 17:56:10, 67712, 7774, 6
2015-09-30 21:49:33, 87459, 9111, 6
2015-10-01 07:28:09, 144700, 13230, 6
2015-10-01 09:29:35, 144700, 13230, 6
2015-10-01 11:34:59, 155176, 14154, 6
2015-10-01 18:21:54, 161152, 14835, 5
2015-10-01 19:53:30, 171964, 15436, 6
2015-10-01 23:12:14, 183479, 16105, 6
2015-10-02 00:14:52, 183479, 16105, 6
2015-10-02 07:26:42, 73739, 7549, 6
2015-10-02 10:01:44, 88324, 8939, 6
2015-10-02 10:43:33, 88324, 8939, 6
2015-10-02 12:05:40, 91027, 9645, 6
2015-10-02 15:38:21, 93843, 9999, 6
2015-10-02 19:41:03, 108436, 10940, 6
2015-10-02 23:48:24, 111805, 11275, 6
2015-10-03 08:09:26, 139754, 13530, 6
2015-10-03 11:25:18, 142688, 13983, 6
2015-10-03 14:11:13, 142688, 13983, 6
2015-10-04 13:52:09, 192670, 18156, 6
2015-10-04 19:29:18, 193599, 18329, 6
2015-10-04 21:44:53, 201906, 18854, 6
2015-10-05 07:50:41, 232942, 20901, 6
2015-10-05 08:54:33, 239521, 21446, 6
2015-10-05 12:54:20, 242379, 21820, 6
2015-10-05 14:58:35, 242379, 21820, 6
2015-10-05 16:43:07, 243184, 21974, 6
2015-10-05 17:55:43, 243184, 21974, 6
2015-10-05 19:16:08, 249184, 22324, 6
2015-10-05 22:00:38, 249184, 22324, 6
2015-10-06 07:33:07, 278200, 23939, 6
2015-10-06 11:03:48, 288290, 24634, 6
2015-10-06 12:32:15, 288290, 24634, 6
2015-10-06 18:32:27, 294938, 25062, 6
2015-10-06 23:29:07, 302919, 25452, 6
2015-10-07 08:46:36, 324551, 26649, 6
2015-10-07 14:36:36, 327865, 26978, 6
2015-10-07 17:53:30, 328634, 27024, 6
2015-10-07 18:54:59, 328634, 27024, 6
2015-10-08 00:19:12, 339845, 27541, 7
2015-10-08 08:03:09, 358301, 28407, 7
2015-10-08 10:40:03, 358301, 28407, 7
2015-10-08 11:38:23, 358301, 28407, 7
2015-10-08 14:28:25, 360245, 28654, 7
2015-10-08 16:32:54, 360245, 28654, 7
2015-10-08 17:40:42, 359976, 28679, 7
2015-10-08 22:15:29, 365915, 28931, 7
2015-10-08 23:53:44, 368248, 29079, 7
2015-10-09 07:34:39, 376891, 29550, 8
2015-10-09 14:43:07, 376520, 29622, 8
2015-10-09 16:48:12, 376196, 29607, 8
2015-10-09 19:23:44, 379490, 29772, 8
2015-10-09 23:44:58, 381578, 29926, 7
2015-10-10 08:46:13, 60831, 7014, 7
2015-10-10 12:01:03, 60831, 7014, 7
2015-10-10 12:29:16, 66723, 7933, 7
2015-10-10 16:06:56, 70016, 8353, 7
2015-10-10 23:43:05, 99263, 10626, 7
2015-10-11 08:18:00, 130075, 13136, 7
2015-10-11 08:51:19, 140236, 14211, 7
2015-10-11 10:15:20, 140236, 14211, 6
2015-10-11 14:15:10, 144266, 14762, 6
2015-10-11 15:19:09, 146930, 15081, 6
2015-10-11 18:21:03, 25957, 4009, 5
2015-10-11 22:45:26, 48708, 5905, 5
2015-10-12 07:44:34, 36353, 4669, 5
2015-10-12 10:15:22, 45100, 5399, 5
2015-10-12 10:39:44, 45100, 5399, 5
2015-10-12 11:16:28, 50623, 6425, 5
2015-10-12 16:23:57, 50833, 6878, 5
2015-10-12 17:44:05, 61563, 7619, 5
2015-10-12 20:19:04, 61563, 7619, 5
2015-10-12 23:08:34, 79644, 8743, 5
2015-10-13 07:40:59, 130947, 12163, 5
2015-10-13 12:19:30, 138909, 12991, 5
2015-10-13 15:40:02, 138909, 12991, 5
2015-10-13 16:12:17, 138909, 12991, 5
2015-10-13 17:55:03, 139388, 13379, 5
2015-10-13 20:22:44, 148479, 13885, 5
2015-10-13 22:23:51, 148479, 13885, 5
2015-10-14 07:43:13, 177241, 15950, 5
2015-10-14 14:20:57, 184994, 16874, 4
2015-10-14 16:11:54, 184205, 16869, 4
2015-10-14 17:08:38, 184205, 16869, 4
2015-10-14 18:35:35, 184205, 16869, 4
2015-10-14 19:42:39, 191374, 17277, 4
2015-10-15 00:03:42, 40076, 4623, 4
2015-10-15 08:08:13, 106488, 10293, 4
2015-10-15 12:19:13, 107335, 10964, 4
2015-10-15 19:02:23, 128125, 12354, 4
2015-10-15 22:59:10, 139751, 13141, 4
2015-10-15 23:54:20, 145269, 13380, 4
2015-10-16 09:29:22, 168160, 15468, 4
2015-10-16 12:24:54, 168286, 15676, 4
2015-10-16 17:38:28, 181821, 16427, 4
2015-10-16 18:31:49, 181859, 16430, 4
2015-10-16 19:42:00, 188446, 16789, 4
2015-10-16 22:06:35, 192161, 17054, 4
2015-10-16 23:39:39, 199467, 17449, 4
2015-10-17 07:30:28, 219982, 19037, 4
2015-10-17 10:01:24, 220253, 19123, 4
2015-10-17 11:37:33, 220436, 19220, 4
2015-10-17 16:19:40, 223284, 19428, 4
2015-10-17 18:12:40, 224934, 19607, 4
2015-10-17 21:57:31, 233612, 20208, 3
2015-10-18 07:01:59, 229362, 20129, 3
2015-10-18 18:15:09, 232320, 20714, 3
2015-10-18 18:58:55, 234486, 20896, 3
2015-10-18 21:44:57, 236681, 21076, 3
2015-10-18 21:51:42, 236681, 21076, 3
2015-10-18 22:57:46, 242032, 21442, 3
2015-10-19 08:17:34, 266968, 23044, 3
2015-10-19 09:00:43, 266968, 23044, 3
2015-10-19 12:40:10, 268102, 23278, 2
2015-10-19 14:28:24, 270664, 23386, 2
2015-10-19 14:29:00, 270664, 23386, 2
2015-10-19 15:40:03, 31285, 4503, 2
2015-10-19 18:22:20, 33193, 4743, 2
2015-10-19 20:30:42, 42509, 5415, 1
2015-10-20 08:05:37, 41697, 5194, 1
2015-10-20 09:46:16, 41697, 5194, 1
2015-10-20 11:35:11, 44055, 5597, 1
2015-10-20 13:28:59, 48859, 6216, 1
2015-10-20 21:18:13, 24706, 3268, 1
2015-10-20 22:36:23, 33940, 3931, 1
2015-10-21 07:29:51, 71325, 7327, 1
2015-10-21 08:55:07, 70083, 7500, 1
2015-10-21 10:40:05, 67950, 7676, 1
2015-10-21 13:20:47, 66794, 7734, 1
2015-10-21 13:53:40, 69876, 7927, 1
2015-10-21 14:47:52, 69962, 7928, 1
2015-10-21 16:46:21, 76399, 8246, 1
2015-10-21 22:21:29, 98039, 9523, 1
2015-10-21 23:20:33, 107662, 10128, 1
2015-10-22 08:06:36, 141615, 12812, 1
2015-10-22 09:55:09, 141187, 12963, 1
2015-10-22 10:27:33, 141187, 12963, 1
2015-10-22 13:51:24, 141247, 13184, 1
2015-10-22 16:23:25, 142119, 13232, 1
2015-10-22 19:34:01, 153263, 13908, 1
2015-10-22 22:07:02, 161508, 14485, 1
2015-10-22 23:06:04, 161508, 14485, 1
2015-10-23 07:26:50, 182221, 16053, 1
2015-10-23 12:55:32, 180738, 16378, 1
2015-10-23 17:14:33, 183343, 16573, 2
2015-10-23 23:41:08, 198724, 17694, Auf Lager
2015-10-24 08:47:15, 52565, 6623, 1
2015-10-24 16:08:58, 67870, 8252, 2
2015-10-24 18:58:27, 77155, 8826, 2
2015-10-24 19:58:07, 82048, 9319, 2
2015-10-24 23:36:55, 95229, 10435, 2
2015-10-25 08:32:00, 124936, 13069, 2
2015-10-25 10:29:19, 126237, 13278, 2
2015-10-25 12:26:59, 127174, 13464, 2
2015-10-25 20:29:24, 153491, 15356, 2
2015-10-25 21:51:26, 161750, 15923, 2
2015-10-26 07:26:30, 193370, 18423, 2
2015-10-26 08:16:30, 194399, 18622, 2
2015-10-26 13:25:25, 195644, 18926, 2
2015-10-26 15:07:11, 200668, 19180, 2
2015-10-26 18:23:28, 210293, 19705, 2
2015-10-26 19:39:08, 210540, 19706, 2
2015-10-26 21:51:52, 216707, 20085, 2
2015-10-27 07:45:43, 244444, 21868, 2
2015-10-27 08:48:26, 243990, 22003, 2
2015-10-27 12:38:38, 244030, 22072, 2
2015-10-27 13:02:26, 244456, 22115, 2
2015-10-27 13:57:11, 247247, 22292, 2
2015-10-27 17:40:58, 252903, 22561, 2
2015-10-27 19:01:44, 256218, 22757, 2
2015-10-27 21:29:11, 260001, 22888, 1
2015-10-28 08:10:26, 74630, 7846, 1
2015-10-28 13:23:04, 87423, 9624, 2
2015-10-28 15:21:32, 93570, 10095, 2
2015-10-28 17:49:30, 104810, 10731, 3
2015-10-28 23:42:42, 130383, 12572, 3
2015-10-29 07:37:20, 163023, 15231, 3
2015-10-29 12:38:32, 165690, 15720, 5
2015-10-29 15:49:10, 171721, 16096, 5
2015-10-29 18:35:24, 183225, 16802, 5
2015-10-29 21:44:44, 197646, 17641, 5
2015-10-30 07:55:31, 226539, 19671, 5
2015-10-30 08:55:35, 226537, 19672, 4
2015-10-30 12:43:11, 226616, 19853, 4
2015-10-30 12:45:40, 226616, 19853, 4
2015-10-30 12:51:45, 226616, 19853, 4
2015-10-30 12:54:27, 226616, 19853, 4
2015-10-30 13:00:31, 226616, 19853, 4
2015-10-30 13:06:35, 226616, 19853, 4
2015-10-30 13:12:40, 226616, 19853, 4
2015-10-30 13:18:45, 226616, 19853, 4
2015-10-30 13:30:24, 226616, 19853, 4
2015-10-30 13:31:30, 226616, 19853, 4
2015-10-30 13:33:54, 226616, 19853, 4
2015-10-30 13:34:59, 226616, 19853, 4
2015-10-30 13:36:04, 226616, 19853, 4
2015-10-30 13:37:09, 226616, 19853, 4
2015-10-30 13:38:13, 226616, 19853, 4
2015-10-30 13:39:41, 226616, 19853, 4
2015-10-30 13:40:46, 226616, 19853, 4
2015-10-30 13:41:50, 226327, 19865, 4
2015-10-30 13:42:54, 226616, 19853, 4
2015-10-30 13:43:59, 226616, 19853, 4
2015-10-30 13:45:03, 226616, 19853, 4
2015-10-30 13:46:08, 226616, 19853, 4
2015-10-30 13:47:14, 226327, 19865, 4
2015-10-30 13:48:18, 226616, 19853, 4
2015-10-30 13:49:22, 226616, 19853, 4
2015-10-30 13:50:27, 226327, 19865, 4
2015-10-30 13:51:32, 226327, 19865, 4
2015-10-30 13:52:36, 226616, 19853, 4
2015-10-30 13:53:41, 226616, 19853, 4
2015-10-30 18:10:28, 224653, 19859, 4
2015-10-30 18:46:46, 224653, 19859, 4
2015-10-30 18:47:52, 224653, 19859, 4
2015-10-30 18:48:57, 224653, 19859, 4
2015-10-30 20:06:10, 223714, 19844, 4
2015-10-30 23:04:20, 221814, 19809, 4
2015-10-31 07:07:39, 217697, 19714, 4
2015-10-31 10:36:58, 215370, 19655, 4
2015-10-31 11:58:01, 214240, 19645, 4
2015-11-01 07:22:51, 205420, 19618, 5
2015-11-01 11:11:43, 205301, 19763, 5
2015-11-01 21:37:57, 223560, 20964, 4
2015-11-02 07:38:34, 83431, 8545, 4
2015-11-02 13:47:03, 95427, 10448, 4
2015-11-02 16:50:45, 109978, 11407, 4
2015-11-02 17:49:23, 109978, 11407, 4
2015-11-02 17:49:52, 109978, 11407, 4
2015-11-02 20:53:40, 131173, 12768, 3
2015-11-03 07:52:22, 51182, 5881, 3
2015-11-03 12:02:03, 57751, 6465, 3
2015-11-03 14:56:51, 58285, 6887, 3
2015-11-03 16:52:24, 71985, 8043, 3
2015-11-03 22:06:40, 106842, 10323, 3
2015-11-04 10:55:31, 149300, 13495, 3
2015-11-04 11:46:15, 153847, 14250, 3
2015-11-04 16:48:44, 163507, 15049, 3
2015-11-05 12:45:30, 35223, 4634, 6
2015-11-05 14:52:54, 39648, 5010, 6
2015-11-05 23:41:18, 84037, 8001, 6
2015-11-06 07:22:14, 113966, 10503, 6
2015-11-06 13:44:40, 111665, 11238, 6
2015-11-06 14:52:10, 113587, 11364, 6
2015-11-06 19:09:09, 121855, 11852, 6
2015-11-06 21:43:55, 127739, 12229, 6
2015-11-07 08:39:35, 152298, 14691, 6
2015-11-07 10:29:03, 152676, 14826, 6
2015-11-07 11:00:33, 152676, 14826, 6
