2015-09-19 16:37:03, 5614, 1178, 8
2015-09-19 17:01:06, 5614, 1178, 8
2015-09-19 17:30:31, 5614, 1178, 8
2015-09-19 17:53:57, 6804, 1328, 8
2015-09-19 23:14:07, 6804, 1328, 6
2015-09-20 07:37:07, 3533, 832, 15
2015-09-20 07:53:40, 3533, 832, 15
2015-09-20 08:08:03, 3533, 832, 15
2015-09-20 08:09:03, 3533, 832, 15
2015-09-20 08:10:21, 3533, 832, 15
2015-09-20 08:13:14, 3533, 832, 15
2015-09-20 08:15:00, 3533, 832, 15
2015-09-20 08:31:08, 3533, 832, 15
2015-09-20 13:04:03, 3889, 932, 13
2015-09-20 13:10:58, 3889, 932, 13
2015-09-20 13:24:24, 3889, 932, 13
2015-09-20 13:39:28, 3889, 932, 13
2015-09-20 14:16:13, 3889, 932, 13
2015-09-20 14:25:58, 3889, 932, 13
2015-09-20 17:38:14, 3889, 932, 13
2015-09-20 18:37:58, 3889, 932, 12
2015-09-20 19:01:23, 3889, 932, 12
2015-09-20 19:39:17, 3532, 938, 12
2015-09-20 19:48:48, 3532, 938, 12
2015-09-20 23:23:53, 5873, 1137, 10
2015-09-21 06:57:19, 2853, 622, 11
2015-09-21 08:45:16, 3780, 787, 11
2015-09-21 15:21:51, 4511, 1048, 11
2015-09-21 23:48:30, 8145, 1412, Auf Lager
2015-09-22 08:47:21, 5416, 885, Auf Lager
2015-09-22 09:39:59, 5416, 885, Auf Lager
2015-09-22 13:06:48, 4647, 890, Auf Lager
2015-09-22 13:54:25, 4779, 994, Auf Lager
2015-09-22 17:16:52, 6371, 1169, Auf Lager
2015-09-22 19:21:57, 6371, 1169, Auf Lager
2015-09-23 12:47:26, 6608, 1219, Auf Lager
2015-09-23 13:28:17, 6608, 1219, Auf Lager
2015-09-23 14:59:27, 6608, 1219, Auf Lager
2015-09-23 16:20:42, 6608, 1219, Auf Lager
2015-09-23 19:13:05, 6922, 1150, Auf Lager
2015-09-23 20:28:07, 6922, 1150, Auf Lager
2015-09-23 22:10:57, 6922, 1150, Auf Lager
2015-09-23 22:41:29, 9223, 1398, Auf Lager
2015-09-24 07:24:42, 7292, 1158, Auf Lager
2015-09-24 09:08:02, 4773, 854, Auf Lager
2015-09-24 10:12:49, 4773, 854, Auf Lager
2015-09-24 11:57:39, 4920, 940, Auf Lager
2015-09-24 14:17:20, 5280, 1052, Auf Lager
2015-09-24 14:52:36, 5280, 1052, Auf Lager
2015-09-24 16:21:23, 5280, 1052, Auf Lager
2015-09-24 17:51:45, 6729, 1198, Auf Lager
2015-09-24 19:46:16, 6729, 1198, Auf Lager
2015-09-24 21:59:18, 6295, 1086, Auf Lager
2015-09-25 07:13:38, 4001, 770, Auf Lager
2015-09-25 09:09:28, 4001, 770, Auf Lager
2015-09-25 09:38:08, 4448, 855, Auf Lager
2015-09-25 12:12:33, 4448, 855, Auf Lager
2015-09-25 13:01:54, 4568, 948, Auf Lager
2015-09-25 17:45:57, 5449, 1058, Auf Lager
2015-09-25 19:32:33, 3067, 676, Auf Lager
2015-09-25 23:29:02, 3812, 771, Auf Lager
2015-09-26 07:56:39, 4605, 934, Auf Lager
2015-09-26 18:03:12, 3847, 945, Auf Lager
2015-09-26 23:01:25, 3831, 875, Auf Lager
2015-09-26 23:38:37, 4137, 888, Auf Lager
2015-09-27 08:21:56, 3775, 872, Auf Lager
2015-09-27 08:54:02, 4720, 1103, Auf Lager
2015-09-27 15:15:33, 4861, 1214, Auf Lager
2015-09-27 15:31:01, 3221, 934, Auf Lager
2015-09-27 18:13:39, 3221, 934, Auf Lager
2015-09-27 19:23:35, 4667, 1109, Auf Lager
2015-09-27 22:43:26, 7866, 1463, Auf Lager
2015-09-28 07:30:00, 15494, 2435, Auf Lager
2015-09-28 11:47:31, 5445, 1182, Auf Lager
2015-09-28 14:03:39, 5718, 1307, Auf Lager
2015-09-28 15:44:10, 5718, 1307, Auf Lager
2015-09-28 18:06:03, 5119, 1124, Auf Lager
2015-09-28 23:09:58, 7504, 1396, Auf Lager
2015-09-29 07:41:58, 6930, 1114, Auf Lager
2015-09-29 09:20:58, 6930, 1114, Auf Lager
2015-09-29 09:54:30, 8036, 1348, Auf Lager
2015-09-29 13:55:59, 7854, 1479, Auf Lager
2015-09-29 15:31:10, 4249, 906, Auf Lager
2015-09-29 16:52:34, 4249, 906, Auf Lager
2015-09-29 19:31:15, 4914, 998, Auf Lager
2015-09-29 20:56:06, 4914, 998, Auf Lager
2015-09-29 22:12:50, 3952, 821, Auf Lager
2015-09-30 06:54:35, 4417, 783, Auf Lager
2015-09-30 08:06:46, 4558, 836, Auf Lager
2015-09-30 11:28:28, 4977, 995, Auf Lager
2015-09-30 13:31:31, 4977, 995, Auf Lager
2015-09-30 14:09:58, 3783, 878, Auf Lager
2015-09-30 17:56:10, 4510, 950, Auf Lager
2015-09-30 21:49:33, 3789, 802, Auf Lager
2015-10-01 07:28:09, 3377, 660, Auf Lager
2015-10-01 09:29:35, 3377, 660, Auf Lager
2015-10-01 11:34:59, 4067, 844, Auf Lager
2015-10-01 18:21:54, 4533, 983, Auf Lager
2015-10-01 19:53:30, 3498, 776, Auf Lager
2015-10-01 23:12:14, 2065, 511, Auf Lager
2015-10-02 00:14:52, 2065, 511, Auf Lager
2015-10-02 07:26:42, 4636, 868, Auf Lager
2015-10-02 10:01:44, 5718, 1092, Auf Lager
2015-10-02 10:43:33, 5718, 1092, Auf Lager
2015-10-02 12:05:40, 5666, 1178, Auf Lager
2015-10-02 15:38:21, 5921, 1224, Auf Lager
2015-10-02 19:41:03, 5692, 1084, Auf Lager
2015-10-02 23:48:24, 4354, 926, Auf Lager
2015-10-03 08:09:26, 8774, 1645, Auf Lager
2015-10-03 11:25:18, 8772, 1783, Auf Lager
2015-10-03 14:11:13, 8368, 1800, Auf Lager
2015-10-04 13:52:09, 9619, 2079, Auf Lager
2015-10-04 19:29:18, 10265, 2162, Auf Lager
2015-10-04 21:44:53, 5243, 1249, Auf Lager
2015-10-05 07:50:41, 5656, 1114, Auf Lager
2015-10-05 08:54:33, 5787, 1196, Auf Lager
2015-10-05 12:54:20, 6428, 1398, Auf Lager
2015-10-05 14:58:35, 6428, 1398, Auf Lager
2015-10-05 16:43:07, 7011, 1528, Auf Lager
2015-10-05 17:55:43, 7011, 1528, Auf Lager
2015-10-05 19:16:08, 6502, 1365, Auf Lager
2015-10-05 22:00:38, 4940, 1041, Auf Lager
2015-10-06 07:33:07, 11000, 1705, Auf Lager
2015-10-06 11:03:48, 10038, 1735, Auf Lager
2015-10-06 12:32:15, 10038, 1735, Auf Lager
2015-10-06 18:32:27, 7823, 1447, Auf Lager
2015-10-06 23:29:07, 7538, 1327, Auf Lager
2015-10-07 08:46:36, 6003, 1082, Auf Lager
2015-10-07 14:36:36, 7212, 1396, Auf Lager
2015-10-07 17:53:30, 8554, 1529, Auf Lager
2015-10-07 18:54:59, 8554, 1529, Auf Lager
2015-10-08 00:19:12, 9256, 1471, Auf Lager
2015-10-08 08:03:09, 5641, 954, Auf Lager
2015-10-08 10:40:03, 5641, 954, Auf Lager
2015-10-08 11:38:23, 5641, 954, Auf Lager
2015-10-08 14:28:25, 6590, 1277, Auf Lager
2015-10-08 16:32:54, 5265, 1065, Auf Lager
2015-10-08 17:40:42, 5265, 1065, Auf Lager
2015-10-08 22:15:29, 5897, 1033, Auf Lager
2015-10-08 23:53:44, 4522, 866, Auf Lager
2015-10-09 07:34:39, 9641, 1487, Auf Lager
2015-10-09 14:43:07, 7212, 1370, Auf Lager
2015-10-09 16:48:12, 7660, 1500, Auf Lager
2015-10-09 19:23:44, 6735, 1266, Auf Lager
2015-10-09 23:44:58, 6365, 1186, Auf Lager
2015-10-10 08:46:13, 12218, 2065, Auf Lager
2015-10-10 12:01:03, 12218, 2065, Auf Lager
2015-10-10 12:29:16, 11656, 2123, Auf Lager
2015-10-10 16:06:56, 11451, 2154, Auf Lager
2015-10-10 23:43:05, 17437, 2641, Auf Lager
2015-10-11 08:18:00, 7996, 1586, Auf Lager
2015-10-11 08:51:19, 7996, 1586, Auf Lager
2015-10-11 10:15:20, 7996, 1586, Auf Lager
2015-10-11 14:15:10, 5629, 1335, Auf Lager
2015-10-11 15:19:09, 5978, 1460, Auf Lager
2015-10-11 18:21:03, 5978, 1460, Auf Lager
2015-10-11 22:45:26, 1858, 575, Auf Lager
2015-10-12 07:44:34, 2184, 583, Auf Lager
2015-10-12 10:15:22, 2184, 583, Auf Lager
2015-10-12 10:39:44, 2547, 728, Auf Lager
2015-10-12 11:16:28, 2547, 728, Auf Lager
2015-10-12 16:23:57, 2662, 817, Auf Lager
2015-10-12 17:44:05, 3644, 929, Auf Lager
2015-10-12 20:19:04, 3644, 929, Auf Lager
2015-10-12 23:08:34, 2060, 594, Auf Lager
2015-10-13 07:40:59, 3344, 764, Auf Lager
2015-10-13 12:19:30, 3349, 798, Auf Lager
2015-10-13 15:40:02, 3349, 798, Auf Lager
2015-10-13 16:12:17, 3349, 798, Auf Lager
2015-10-13 17:55:03, 4005, 946, Auf Lager
2015-10-13 20:22:44, 3364, 748, Auf Lager
2015-10-13 22:23:51, 3364, 748, Auf Lager
2015-10-14 07:43:13, 6850, 1175, Auf Lager
2015-10-14 14:20:57, 5268, 1110, Auf Lager
2015-10-14 16:11:54, 5324, 1121, Auf Lager
2015-10-14 17:08:38, 5324, 1121, Auf Lager
2015-10-14 18:35:35, 5324, 1121, Auf Lager
2015-10-14 19:42:39, 7388, 1286, Auf Lager
2015-10-15 00:03:42, 9665, 1495, Auf Lager
2015-10-15 08:08:13, 6292, 1113, Auf Lager
2015-10-15 12:19:13, 6235, 1235, Auf Lager
2015-10-15 19:02:23, 5357, 989, Auf Lager
2015-10-15 22:59:10, 5684, 1025, Auf Lager
2015-10-15 23:54:20, 6326, 1104, Auf Lager
2015-10-16 09:29:22, 4792, 977, Auf Lager
2015-10-16 12:24:54, 5080, 1087, Auf Lager
2015-10-16 17:38:28, 4464, 893, Auf Lager
2015-10-16 18:31:49, 4464, 893, Auf Lager
2015-10-16 19:42:00, 4055, 825, Auf Lager
2015-10-16 22:06:35, 4603, 922, Auf Lager
2015-10-16 23:39:39, 5691, 1034, Auf Lager
2015-10-17 07:30:28, 3687, 881, Auf Lager
2015-10-17 10:01:24, 3792, 930, Auf Lager
2015-10-17 11:37:33, 3872, 967, Auf Lager
2015-10-17 16:19:40, 4683, 1066, Auf Lager
2015-10-17 18:12:40, 5188, 1154, Auf Lager
2015-10-17 21:57:31, 5189, 1101, Auf Lager
2015-10-18 07:01:59, 5125, 1124, Auf Lager
2015-10-18 18:15:09, 2550, 692, Auf Lager
2015-10-18 18:58:55, 3302, 817, Auf Lager
2015-10-18 21:44:57, 4019, 937, Auf Lager
2015-10-18 21:51:42, 5598, 1149, Auf Lager
2015-10-18 22:57:46, 5598, 1149, Auf Lager
2015-10-19 08:17:34, 4035, 884, Auf Lager
2015-10-19 09:00:43, 4035, 884, Auf Lager
2015-10-19 12:40:10, 4359, 1087, Auf Lager
2015-10-19 14:28:24, 4359, 1087, Auf Lager
2015-10-19 14:29:00, 4989, 1171, Auf Lager
2015-10-19 15:40:03, 5643, 1231, Auf Lager
2015-10-19 18:22:20, 5546, 1226, Auf Lager
2015-10-19 20:30:42, 4318, 977, Auf Lager
2015-10-20 08:05:37, 5102, 984, Auf Lager
2015-10-20 09:46:16, 5239, 1073, Auf Lager
2015-10-20 11:35:11, 5235, 1129, Auf Lager
2015-10-20 13:28:59, 5649, 1182, Auf Lager
2015-10-20 21:18:13, 4023, 828, Auf Lager
2015-10-20 22:36:23, 2865, 593, Auf Lager
2015-10-21 07:29:51, 4431, 837, Auf Lager
2015-10-21 08:55:07, 4496, 907, Auf Lager
2015-10-21 10:40:05, 4524, 955, Auf Lager
2015-10-21 13:20:47, 4652, 1001, Auf Lager
2015-10-21 13:53:40, 5300, 1063, Auf Lager
2015-10-21 14:47:52, 5300, 1063, Auf Lager
2015-10-21 16:46:21, 6346, 1168, Auf Lager
2015-10-21 22:21:29, 5526, 976, Auf Lager
2015-10-21 23:20:33, 6819, 1119, Auf Lager
2015-10-22 08:06:36, 7383, 1289, Auf Lager
2015-10-22 09:55:09, 7292, 1335, Auf Lager
2015-10-22 10:27:33, 7292, 1335, Auf Lager
2015-10-22 13:51:24, 7596, 1419, Auf Lager
2015-10-22 16:23:25, 8071, 1463, Auf Lager
2015-10-22 19:34:01, 11675, 1744, Auf Lager
2015-10-22 22:07:02, 6844, 1162, Auf Lager
2015-10-22 23:06:04, 7497, 1275, Auf Lager
2015-10-23 07:26:50, 4977, 950, Auf Lager
2015-10-23 12:55:32, 5416, 1122, Auf Lager
2015-10-23 17:14:33, 6741, 1294, Auf Lager
2015-10-23 23:41:08, 5982, 1126, Auf Lager
2015-10-24 08:47:15, 10012, 1883, Auf Lager
2015-10-24 16:08:58, 6778, 1426, Auf Lager
2015-10-24 18:58:27, 8456, 1587, Auf Lager
2015-10-24 19:58:07, 9195, 1725, Auf Lager
2015-10-24 23:36:55, 7562, 1501, Auf Lager
2015-10-25 08:32:00, 4606, 1153, Auf Lager
2015-10-25 10:29:19, 4746, 1202, Auf Lager
2015-10-25 12:26:59, 4887, 1255, Auf Lager
2015-10-25 20:29:24, 3806, 922, Auf Lager
2015-10-25 21:51:26, 1961, 563, Auf Lager
2015-10-26 07:26:30, 2375, 639, Auf Lager
2015-10-26 08:16:30, 2514, 705, Auf Lager
2015-10-26 13:25:25, 2935, 851, Auf Lager
2015-10-26 15:07:11, 2911, 784, Auf Lager
2015-10-26 18:23:28, 3370, 793, Auf Lager
2015-10-26 19:39:08, 3370, 793, Auf Lager
2015-10-26 21:51:52, 4263, 879, Auf Lager
2015-10-27 07:45:43, 7444, 1325, Auf Lager
2015-10-27 08:48:26, 7238, 1407, Auf Lager
2015-10-27 12:38:38, 7126, 1433, Auf Lager
2015-10-27 13:02:26, 7111, 1423, Auf Lager
2015-10-27 13:57:11, 8051, 1528, Auf Lager
2015-10-27 17:40:58, 9893, 1669, Auf Lager
2015-10-27 19:01:44, 10582, 1766, Auf Lager
2015-10-27 21:29:11, 11218, 1822, Auf Lager
2015-10-28 08:10:26, 10492, 1689, Auf Lager
2015-10-28 13:23:04, 11727, 1977, Auf Lager
2015-10-28 15:21:32, 11727, 1977, Auf Lager
2015-10-28 17:49:30, 15500, 2261, Auf Lager
2015-10-28 23:42:42, 21267, 2829, Auf Lager
2015-10-29 07:37:20, 11673, 1842, Auf Lager
2015-10-29 12:38:32, 7796, 1468, Auf Lager
2015-10-29 15:49:10, 8718, 1559, Auf Lager
2015-10-29 18:35:24, 12232, 1914, Auf Lager
2015-10-29 21:44:44, 17242, 2352, Auf Lager
2015-10-30 07:55:31, 18492, 2722, Auf Lager
2015-10-30 08:55:35, 18492, 2722, Auf Lager
2015-10-30 12:43:11, 9410, 1712, Auf Lager
2015-10-30 12:45:40, 9410, 1712, Auf Lager
2015-10-30 12:51:45, 9410, 1712, Auf Lager
2015-10-30 12:54:27, 9410, 1712, Auf Lager
2015-10-30 13:00:31, 9410, 1712, Auf Lager
2015-10-30 13:06:35, 9410, 1712, Auf Lager
2015-10-30 13:12:40, 9410, 1712, Auf Lager
2015-10-30 13:18:45, 9410, 1712, Auf Lager
2015-10-30 13:30:24, 9410, 1712, Auf Lager
2015-10-30 13:31:30, 9410, 1712, Auf Lager
2015-10-30 13:33:54, 9410, 1712, Auf Lager
2015-10-30 13:34:59, 9410, 1712, Auf Lager
2015-10-30 13:36:04, 9410, 1712, Auf Lager
2015-10-30 13:37:09, 9410, 1712, Auf Lager
2015-10-30 13:38:13, 9410, 1712, Auf Lager
2015-10-30 13:39:41, 9410, 1712, Auf Lager
2015-10-30 13:40:46, 9410, 1712, Auf Lager
2015-10-30 13:41:50, 9564, 1742, Auf Lager
2015-10-30 13:42:54, 9410, 1712, Auf Lager
2015-10-30 13:43:59, 9410, 1712, Auf Lager
2015-10-30 13:45:03, 9410, 1712, Auf Lager
2015-10-30 13:46:08, 9410, 1712, Auf Lager
2015-10-30 13:47:14, 9410, 1712, Auf Lager
2015-10-30 13:48:18, 9410, 1712, Auf Lager
2015-10-30 13:49:22, 9410, 1712, Auf Lager
2015-10-30 13:50:27, 9564, 1742, Auf Lager
2015-10-30 13:51:32, 9564, 1742, Auf Lager
2015-10-30 13:52:36, 9410, 1712, Auf Lager
2015-10-30 13:53:41, 9410, 1712, Auf Lager
2015-10-30 18:10:28, 9831, 1806, Auf Lager
2015-10-30 18:46:46, 9831, 1806, Auf Lager
2015-10-30 18:47:52, 9944, 1827, Auf Lager
2015-10-30 18:48:57, 9831, 1806, Auf Lager
2015-10-30 20:06:10, 9944, 1827, Auf Lager
2015-10-30 23:04:20, 10147, 1866, Auf Lager
2015-10-31 07:07:39, 10383, 1934, Auf Lager
2015-10-31 10:36:58, 10427, 1948, Auf Lager
2015-10-31 11:58:01, 10442, 1959, Auf Lager
2015-11-01 07:22:51, 18007, 2936, Auf Lager
2015-11-01 11:11:43, 16136, 3061, Auf Lager
2015-11-01 21:37:57, 16750, 2386, Auf Lager
2015-11-02 07:38:34, 5652, 1113, Auf Lager
2015-11-02 13:47:03, 7385, 1558, Auf Lager
2015-11-02 16:50:45, 4243, 969, Auf Lager
2015-11-02 17:49:23, 5208, 1091, Auf Lager
2015-11-02 17:49:52, 5208, 1091, Auf Lager
2015-11-02 20:53:40, 6323, 1105, Auf Lager
2015-11-03 07:52:22, 8347, 1471, Auf Lager
2015-11-03 12:02:03, 9759, 1564, Auf Lager
2015-11-03 14:56:51, 9459, 1630, Auf Lager
2015-11-03 16:52:24, 5944, 1110, Auf Lager
2015-11-03 22:06:40, 8445, 1332, Auf Lager
2015-11-04 10:55:31, 9976, 1573, Auf Lager
2015-11-04 11:46:15, 9976, 1573, Auf Lager
2015-11-04 16:48:44, 14361, 2154, Auf Lager
2015-11-05 12:45:30, 6226, 1190, Auf Lager
2015-11-05 14:52:54, 6776, 1258, Auf Lager
2015-11-05 23:41:18, 7748, 1238, Auf Lager
2015-11-06 07:22:14, 3835, 702, Auf Lager
2015-11-06 13:44:40, 3669, 824, Auf Lager
2015-11-06 14:52:10, 3313, 752, Auf Lager
2015-11-06 19:09:09, 4856, 910, Auf Lager
2015-11-06 21:43:55, 4486, 828, Auf Lager
2015-11-07 08:39:35, 3905, 857, Auf Lager
2015-11-07 10:29:03, 3974, 897, Auf Lager
2015-11-07 11:00:33, 3974, 897, Auf Lager
